orderID,run,list,file_num,cond_code,trigger_code,len,corr_resp,fix_code,word_code,delay_code,audioresp_code,jittered_ISI,total_time,Word,Zipfvalue,cmu_sylls,BF_TP,LEN_L,OLD_file_num,numID,cond,reason_for_change
1233,run1,7,list7_11966_oak_high1,1,10,1,2,11,12,13,14,3300,11300,oak,3.7497,1,3,3,list7_11966_oak_high1,11966,high1,
1234,run1,7,list7_14896_cinch_low1,3,30,1,2,31,32,33,34,3500,11500,cinch,3.554285232,1,40.75,5,list7_14896_roach_low1,14896,low1,not a word
1235,run1,7,list7_14383_reception_high3,2,20,1,2,21,22,23,24,3300,11300,reception,4.0469,3,126.13,9,list7_14383_reception_high3,14383,high3,
1236,run1,7,list7_3987_cough_high1,1,10,1,2,11,12,13,14,3300,11300,cough,3.9441,1,34.75,5,list7_3987_cough_high1,3987,high1,
1237,run1,7,list7_5153_document_high3,2,20,1,2,21,22,23,24,3300,11300,document,4.0045,3,45,8,list7_5153_document_high3,5153,high3,
1238,run1,7,list7_19131_wax_high1,1,10,1,2,11,12,13,14,3400,11400,wax,3.9565,1,5.5,3,list7_19131_wax_high1,19131,high1,
1239,run1,7,list7_3747_confidence_high3,2,20,1,2,21,22,23,24,3450,11450,confidence,4.2892,3,80.78,10,list7_3747_confidence_high3,3747,high3,
1240,run1,7,list7_13592_predator_low3,4,40,1,2,41,42,43,44,3300,11300,predator,3.4222,3,65.57,8,list7_13592_predator_low3,13592,low3,
1241,run2,7,list7_13199_plantation_low3,4,40,1,2,41,42,43,44,3450,11450,plantation,3.5248,3,138.22,10,list7_13199_plantation_low3,13199,low3,
1242,run2,7,list7_6634_flash_high1,1,10,1,2,11,12,13,14,3400,11400,flash,4.1862,1,42.5,5,list7_6634_flash_high1,6634,high1,
1243,run2,7,list7_6800_foot_high1,1,10,1,2,11,12,13,14,3250,11250,foot,4.8119,1,31.33,4,list7_6800_foot_high1,6800,high1,
1244,run2,7,list7_2944_century_high3,2,20,1,2,21,22,23,24,3450,11450,century,4.3188,3,54.33,7,list7_2944_century_high3,2944,high3,
1245,run2,7,list7_14380_receiver_low3,4,40,1,2,41,42,43,44,3200,11200,receiver,3.4737,3,85.57,8,list7_14380_receiver_low3,14380,low3,
1246,run2,7,list7_7584_gram_low1,3,30,1,2,31,32,33,34,3500,11500,gram,3.4157,1,19.33,4,list7_7584_gram_low1,7584,low1,
1247,run2,7,list7_19237_whirl_low1,3,30,1,2,31,32,33,34,3200,11200,whirl,3.2461,1,23.25,5,list7_19237_whirl_low1,19237,low1,
1248,run2,7,list7_5976_etiquette_low3,4,40,1,2,41,42,43,44,3200,11200,etiquette,3.2786,3,25.13,9,list7_5976_etiquette_low3,5976,low3,
1249,run2,7,list7_13638_president_high3,2,20,1,2,21,22,23,24,3250,11250,president,5.1477,3,70.25,9,list7_13638_president_high3,13638,high3,
1250,run2,7,list7_7435_glove_high1,1,10,1,2,11,12,13,14,3200,11200,glove,4.0045,1,30,5,list7_7435_glove_high1,7435,high1,
1251,run2,7,list7_8347_hip_high1,1,10,1,2,11,12,13,14,3300,11300,hip,4.1878,1,7.5,3,list7_8347_hip_high1,8347,high1,
1252,run2,7,list7_7768_guardian_high3,2,20,1,2,21,22,23,24,3500,11500,guardian,3.8469,3,40.14,8,list3_7768_guardian_high3,7768,high3,"move this or ""gardening"" to another list"
1253,run2,7,list7_13082_pin_high1,1,10,1,2,11,12,13,14,3450,11450,pin,4.214,1,8.5,3,list7_13082_pin_high1,13082,high1,
1254,run2,7,list7_4996_direction_high3,2,20,1,2,21,22,23,24,3500,11500,direction,4.3814,3,121.25,9,list7_4996_direction_high3,4996,high3,"move this or ""director"" to another list"
1255,run2,7,list7_13900_pub_low1,3,30,1,2,31,32,33,34,3200,11200,pub,3.5729,1,6.5,3,list7_13900_pub_low1,13900,low1,insensitive to alcoholism
1256,run2,7,list7_15231_sand_high1,1,10,1,2,11,12,13,14,3300,11300,sand,4.3072,1,30.33,4,list7_15231_sand_high1,15231,high1,
1257,run2,7,list7_9195_jade_high1,1,10,1,2,11,12,13,14,3250,11250,jade,3.7068,1,13.67,4,list7_9195_jade_high1,9195,high1,
1258,run2,7,list7_381_ammonia_low3,4,40,1,2,41,42,43,44,3450,11450,ammonia,3.1783,3,15.83,7,list7_381_ammonia_low3,381,low3,
1259,run2,7,list7_12784_peek_high1,1,10,1,2,11,12,13,14,3300,11300,peek,3.728,1,24,4,list7_12784_peek_high1,12784,high1,
1260,run2,7,list7_9414_karate_high3,2,20,1,2,21,22,23,24,3450,11450,karate,3.8795,3,54,6,list7_9414_karate_high3,9414,high3,
1261,run2,7,list7_14879_rite_low1,3,30,1,2,31,32,33,34,3500,11500,rite,3.1669,1,21,4,list7_14879_rite_low1,14879,low1,
1262,run2,7,list7_18156_trance_high1,1,10,1,2,11,12,13,14,3350,11350,trance,3.7216,1,57.8,6,list7_18156_trance_high1,18156,high1,
1263,run2,7,list7_7750_grudge_low1,3,30,1,2,31,32,33,34,3200,11200,grudge,3.6479,1,33.2,6,list7_7750_grudge_low1,7750,low1,
1264,run2,7,list7_10681_masquerade_low3,4,40,1,2,41,42,43,44,3400,11400,masquerade,3.2109,3,31.67,10,list7_10681_masquerade_low3,10681,low3,
1265,run2,7,list7_5276_dove_high1,1,10,1,2,11,12,13,14,3200,11200,dove,3.7467,1,17.33,4,list7_5276_dove_high1,5276,high1,
1266,run2,7,list7_14058_quality_high3,2,20,1,2,21,22,23,24,3250,11250,quality,4.2686,3,59.17,7,list7_14058_quality_high3,14058,high3,
1267,run2,7,list7_16464_souvenir_high3,2,20,1,2,21,22,23,24,3450,11450,souvenir,3.6739,3,38.86,8,list7_16464_souvenir_high3,16464,high3,
1268,run2,7,list7_1801_bodyguard_high3,2,20,1,2,21,22,23,24,3500,11500,bodyguard,3.7587,3,19.25,9,list7_1801_bodyguard_high3,1801,high3,
1269,run2,7,list7_14367_rebellion_low3,4,40,1,2,41,42,43,44,3250,11250,rebellion,3.4091,3,102.5,9,list7_14367_rebellion_low3,14367,low3,
1270,run2,7,list7_9567_knob_low1,3,30,1,2,31,32,33,34,3300,11300,knob,3.3922,1,5.33,4,list7_9567_knob_low1,9567,low1,
1271,run2,7,list7_17032_stroll_low1,3,30,1,2,31,32,33,34,3300,11300,stroll,3.6182,1,44.2,6,list7_17032_stroll_low1,17032,low1,
1272,run2,7,list7_14331_reactor_low3,4,40,1,2,41,42,43,44,3350,11350,reactor,3.6036,3,72.5,7,list7_14331_reactor_low3,14331,low3,"move this or ""reaction"" to another list"
1273,run2,7,list7_5687_elm_low1,3,30,1,2,31,32,33,34,3300,11300,elm,3.1611,1,2,3,list7_5687_elm_low1,5687,low1,
1274,run2,7,list7_15011_rouge_low1,3,30,1,2,31,32,33,34,3450,11450,rouge,3.5119,1,37,5,list7_15011_rouge_low1,15011,low1,french
1275,run2,7,list7_3766_connection_high3,2,20,1,2,21,22,23,24,3500,11500,connection,4.4339,3,154.78,10,list7_3766_connection_high3,3766,high3,
1276,run2,7,list7_9731_lasagna_low3,4,40,1,2,41,42,43,44,3250,11250,lasagna,3.5567,3,24.83,7,list7_9731_lasagna_low3,9731,low3,
1277,run2,7,list7_4100_cranberry_low3,4,40,1,2,41,42,43,44,3250,11250,cranberry,3.2918,3,43.75,9,list7_4100_cranberry_low3,4100,low3,
1278,run2,7,list7_9428_keg_low1,3,30,1,2,31,32,33,34,3450,11450,keg,3.5373,1,4,3,list7_9428_keg_low1,9428,low1,insensitive to alcoholism
1279,run2,7,list7_18202_treasury_low3,4,40,1,2,41,42,43,44,3500,11500,treasury,3.5819,3,65.29,8,list7_18202_treasury_low3,18202,low3,
1280,run2,7,list7_5009_disaster_high3,2,20,1,2,21,22,23,24,3400,11400,disaster,4.2373,3,100.14,8,list7_5009_disaster_high3,5009,high3,negative connotation
1281,run3,7,list7_1207_bargaining_low3,4,40,1,2,41,42,43,44,3250,11250,bargaining,3.3212,3,140.67,10,list7_1207_bargaining_low3,1207,low3,
1282,run3,7,list7_7395_gland_low1,3,30,1,2,31,32,33,34,3500,11500,gland,3.1839,1,37.75,5,list7_7395_gland_low1,7395,low1,
1283,run3,7,list7_4365_curve_high1,1,10,1,2,11,12,13,14,3200,11200,curve,3.6647,1,25.25,5,list7_4365_curve_high1,4365,high1,
1284,run3,7,list7_16631_spouse_low1,3,30,1,2,31,32,33,34,3400,11400,spouse,3.2831,1,37,6,list7_16631_spouse_low1,16631,low1,
1285,run3,7,list7_851_atmosphere_high3,2,20,1,2,21,22,23,24,3350,11350,atmosphere,3.9856,3,20.56,10,list7_851_atmosphere_high3,851,high3,
1286,run3,7,list7_6609_flair_low1,3,30,1,2,31,32,33,34,3400,11400,flair,3.36,1,35.25,5,list7_6609_flair_low1,6609,low1,
1287,run3,7,list7_12209_origin_low3,4,40,1,2,41,42,43,44,3300,11300,origin,3.6498,3,35.4,6,list7_12209_origin_low3,12209,low3,
1288,run3,7,list7_12897_personnel_high3,2,20,1,2,21,22,23,24,3200,11200,personnel,4.214,3,42.5,9,list7_12897_personnel_high3,12897,high3,
1289,run3,7,list7_3339_clientele_low3,4,40,1,2,41,42,43,44,3300,11300,clientele,3.2003,3,50.13,9,list7_3339_clientele_low3,3339,low3,
1290,run3,7,list7_17320_sweat_high1,1,10,1,2,11,12,13,14,3400,11400,sweat,4.3395,1,25.25,5,list7_17320_sweat_high1,17320,high1,
1291,run3,7,list7_1558_bin_high1,1,10,1,2,11,12,13,14,3350,11350,bin,3.7312,1,8.5,3,list7_1558_bin_high1,1558,high1,
1292,run3,7,list7_303_allowance_high3,2,20,1,2,21,22,23,24,3450,11450,allowance,3.7167,3,39.75,9,list7_303_allowance_high3,303,high3,
1293,run3,7,list7_7944_ham_high1,1,10,1,2,11,12,13,14,3350,11350,ham,4.0642,1,8,3,list7_7944_ham_high1,7944,high1,
1294,run3,7,list7_3636_commotion_low3,4,40,1,2,41,42,43,44,3200,11200,commotion,3.3212,3,128.25,9,list7_3636_commotion_low3,3636,low3,
1295,run3,7,list7_9293_job_high1,1,10,1,2,11,12,13,14,3200,11200,job,5.6154,1,7,3,list7_9293_job_high1,9293,high1,
1296,run3,7,list7_16105_skid_low1,3,30,1,2,31,32,33,34,3300,11300,skid,3.3411,1,8.33,4,list7_16105_skid_low1,16105,low1,
1297,run3,7,list7_17830_thud_low1,3,30,1,2,31,32,33,34,3450,11450,thud,3.2918,1,8.67,4,list7_17830_thud_low1,17830,low1,not a word
1298,run3,7,list7_10346_lunatic_high3,2,20,1,2,21,22,23,24,3400,11400,lunatic,3.9293,3,42.83,7,list7_10346_lunatic_high3,10346,high3,inappropriate
1299,run3,7,list7_6394_fern_low1,3,30,1,2,31,32,33,34,3300,11300,fern,3.5067,1,16.67,4,list7_6394_fern_low1,6394,low1,
1300,run3,7,list7_6683_fling_low1,3,30,1,2,31,32,33,34,3300,11300,fling,3.5495,1,48,5,list7_6683_fling_low1,6683,low1,
1301,run3,7,list7_6332_feat_low1,3,30,1,2,31,32,33,34,3250,11250,feat,3.1895,1,31.67,4,list7_6332_feat_low1,6332,low1,
1302,run3,7,list7_13990_purity_low3,4,40,1,2,41,42,43,44,3400,11400,purity,3.3782,3,61.6,6,list7_13990_purity_low3,13990,low3,
1303,run3,7,list7_18313_trough_low1,3,30,1,2,31,32,33,34,3250,11250,trough,3.1552,1,36,6,list7_18313_trough_low1,18313,low1,
1304,run3,7,list7_875_attendance_low3,4,40,1,2,41,42,43,44,3450,11450,attendance,3.4254,3,46.67,10,list7_875_attendance_low3,875,low3,
1305,run3,7,list7_11971_oasis_low3,4,40,1,2,41,42,43,44,3300,11300,oasis,3.2875,3,15,5,list7_11971_oasis_low3,11971,low3,
1306,run3,7,list7_18221_trench_low1,3,30,1,2,31,32,33,34,3450,11450,trench,3.4905,1,45.8,6,list7_18221_trench_low1,18221,low1,could have negative connotations
1307,run3,7,list7_10751_mayflower_low3,4,40,1,2,41,42,43,44,3400,11400,mayflower,3.1783,3,27.5,9,list7_10751_mayflower_low3,10751,low3,"not a word, just the name of a boat"
1308,run3,7,list7_18531_underwear_high3,2,20,1,2,21,22,23,24,3200,11200,underwear,4.3356,3,53.38,9,list7_18531_underwear_high3,18531,high3,
1309,run3,7,list7_5019_discipline_high3,2,20,1,2,21,22,23,24,3500,11500,discipline,3.9574,3,105.89,10,list7_5019_discipline_high3,5019,high3,
1310,run3,7,list7_674_area_high3,2,20,1,2,21,22,23,24,3350,11350,area,4.8741,3,9.67,4,list7_674_area_high3,674,high3,
1311,run3,7,list7_15445_scotch_high1,1,10,1,2,11,12,13,14,3350,11350,scotch,4.1686,1,26.6,6,list7_15445_scotch_high1,15445,high1,insensitive to alcoholism
1312,run3,7,list7_12116_opener_low3,4,40,1,2,41,42,43,44,3200,11200,opener,3.5324,3,107.6,6,list7_12116_opener_low3,12116,low3,
1313,run3,7,list7_8389_hog_high1,1,10,1,2,11,12,13,14,3400,11400,hog,3.7101,1,7,3,list7_8389_hog_high1,8389,high1,
1314,run3,7,list7_7674_grief_high1,1,10,1,2,11,12,13,14,3500,11500,grief,4.0346,1,38,5,list7_7674_grief_high1,7674,high1,
1315,run3,7,list7_3657_compassion_high3,2,20,1,2,21,22,23,24,3350,11350,compassion,3.797,3,111.22,10,list7_3657_compassion_high3,3657,high3,
1316,run3,7,list7_4148_creep_high1,1,10,1,2,11,12,13,14,3250,11250,creep,4.0507,1,35.75,5,list7_4148_creep_high1,4148,high1,
1317,run3,7,list7_364_amendment_low3,4,40,1,2,41,42,43,44,3350,11350,amendment,3.6141,3,44.88,9,list7_364_amendment_low3,364,low3,
1318,run3,7,list7_18793_vet_high1,1,10,1,2,11,12,13,14,3400,11400,vet,3.7646,1,7,3,list7_18793_vet_high1,18793,high1,
1319,run3,7,list7_16974_strategy_high3,2,20,1,2,21,22,23,24,3350,11350,strategy,3.9758,3,57,8,list7_16974_strategy_high3,16974,high3,
1320,run3,7,list7_18629_vacation_high3,2,20,1,2,21,22,23,24,3450,11450,vacation,4.5156,3,88.29,8,list7_18629_vacation_high3,18629,high3,
1321,run4,7,list7_3533_collection_high3,2,20,1,2,21,22,23,24,3450,11450,collection,4.2589,3,149,10,list7_3533_collection_high3,3533,high3,
1322,run4,7,list7_6611_flake_low1,3,30,1,2,31,32,33,34,3200,11200,flake,3.2461,1,35.75,5,list7_6611_flake_low1,6611,low1,"move this or ""fluke"" to another list"
1323,run4,7,list7_12790_peer_low1,3,30,1,2,31,32,33,34,3200,11200,peer,3.1895,1,26.67,4,list2_12790_peer_low1,12790,low1,"move this or ""pea"" somewhere else in this run"
1324,run4,7,list7_13712_privacy_high3,2,20,1,2,21,22,23,24,3250,11250,privacy,4.1811,3,44.67,7,list7_13712_privacy_high3,13712,high3,
1325,run4,7,list7_19294_wilderness_low3,4,40,1,2,41,42,43,44,3400,11400,wilderness,3.5972,3,49.22,10,list7_19294_wilderness_low3,19294,low3,
1326,run4,7,list7_14299_ratio_low3,4,40,1,2,41,42,43,44,3200,11200,ratio,3.5093,3,28,5,list7_14299_ratio_low3,14299,low3,
1327,run4,7,list7_16220_slope_low1,3,30,1,2,31,32,33,34,3450,11450,slope,3.4708,1,32.25,5,list7_16220_slope_low1,16220,low1,
1328,run4,7,list7_729_arrogance_low3,4,40,1,2,41,42,43,44,3450,11450,arrogance,3.4532,3,38.88,9,list7_729_arrogance_low3,729,low3,
1329,run4,7,list7_9082_internship_low3,4,40,1,2,41,42,43,44,3250,11250,internship,3.4765,3,60.22,10,list7_9082_internship_low3,9082,low3,
1330,run4,7,list7_14072_quart_low1,3,30,1,2,31,32,33,34,3350,11350,quart,3.3212,1,28,5,list7_14072_quart_low1,14072,low1,
1331,run4,7,list7_16706_stag_low1,3,30,1,2,31,32,33,34,3250,11250,stag,3.2056,1,8.67,4,list7_16706_stag_low1,16706,low1,this is a practice word
1332,run4,7,list7_2479_3.755727131_high3,2,20,1,2,21,22,23,24,3450,11450,3.755727131,3,33.14,8,8,list7_2479_cadillac_high3,2479,high3,this is only the name of a type of car; not an appropriate noun
1333,run4,7,list7_12918_pet_high1,1,10,1,2,11,12,13,14,3450,11450,pet,4.3047,1,10,3,list7_12918_pet_high1,12918,high1,
1334,run4,7,list7_9147_ironing_low3,4,40,1,2,41,42,43,44,3200,11200,ironing,3.1726,3,288.17,7,list7_9147_ironing_low3,9147,low3,
1335,run4,7,list7_11610_nap_high1,1,10,1,2,11,12,13,14,3400,11400,nap,4.1021,1,7,3,list7_11610_nap_high1,11610,high1,
1336,run4,7,list7_12881_perk_low1,3,30,1,2,31,32,33,34,3450,11450,perk,3.1552,1,18,4,list7_12881_perk_low1,12881,low1,
1337,run4,7,list7_12032_odds_high1,1,10,1,2,11,12,13,14,3250,11250,odds,4.2791,1,8.67,4,list7_12032_odds_high1,12032,high1,
1338,run4,7,list7_13855_prototype_low3,4,40,1,2,41,42,43,44,3250,11250,prototype,3.5223,3,38.88,9,list7_13855_prototype_low3,13855,low3,
1339,run4,7,list7_14191_rage_high1,1,10,1,2,11,12,13,14,3500,11500,rage,4.0538,1,19,4,list7_14191_rage_high1,14191,high1,
1340,run4,7,list7_6330_feast_high1,1,10,1,2,11,12,13,14,3250,11250,feast,3.8271,1,45.5,5,list7_6330_feast_high1,6330,high1,
1341,run4,7,list7_13107_pint_low1,3,30,1,2,31,32,33,34,3450,11450,pint,3.5171,1,32.67,4,list7_13107_pint_low1,13107,low1,
1342,run4,7,list7_16742_stance_low1,3,30,1,2,31,32,33,34,3450,11450,stance,3.2786,1,55,6,list7_16742_stance_low1,16742,low1,
1343,run4,7,list7_6747_flute_low1,3,30,1,2,31,32,33,34,3250,11250,flute,3.3293,1,32.75,5,list7_6747_flute_low1,6747,low1,
1344,run4,7,list7_42_accountant_high3,2,20,1,2,21,22,23,24,3200,11200,accountant,3.7915,3,38.89,10,list7_42_accountant_high3,42,high3,
1345,run4,7,list7_3279_clan_low1,3,30,1,2,31,32,33,34,3400,11400,clan,3.6141,1,18,4,list7_3279_clan_low1,3279,low1,
1346,run4,7,list7_2725_carnival_high3,2,20,1,2,21,22,23,24,3200,11200,carnival,3.8529,3,60.29,8,list7_2725_carnival_high3,2725,high3,
1347,run4,7,list7_887_attorney_high3,2,20,1,2,21,22,23,24,3300,11300,attorney,4.6059,3,36.86,8,list7_887_attorney_high3,887,high3,
1348,run4,7,list7_13692_principal_high3,2,20,1,2,21,22,23,24,3300,11300,principal,4.1382,3,48.25,9,list7_13692_principal_high3,13692,high3,
1349,run4,7,list7_1919_borderline_low3,4,40,1,2,41,42,43,44,3250,11250,borderline,3.2056,3,99.22,10,list7_1919_borderline_low3,1919,low3,weird compound word
1350,run4,7,list7_18604_urge_high1,1,10,1,2,11,12,13,14,3250,11250,urge,3.8233,1,4.67,4,list7_18604_urge_high1,18604,high1,
1351,run4,7,list7_12873_period_high3,2,20,1,2,21,22,23,24,3450,11450,period,4.4435,3,40.2,6,list7_12873_period_high3,12873,high3,negative connotation
1352,run4,7,list7_3015_character_high3,2,20,1,2,21,22,23,24,3450,11450,character,4.5812,3,79.5,9,list7_3015_character_high3,3015,high3,
1353,run4,7,list7_11944_nun_high1,1,10,1,2,11,12,13,14,3300,11300,nun,3.8433,1,6,3,list7_11944_nun_high1,11944,high1,
1354,run4,7,list7_6696_flood_high1,1,10,1,2,11,12,13,14,3400,11400,flood,3.7572,1,34.75,5,list7_6696_flood_high1,6696,high1,
1355,run4,7,list7_3670_complexion_low3,4,40,1,2,41,42,43,44,3350,11350,complexion,3.2875,3,99.44,10,list7_3670_complexion_low3,3670,low3,
1356,run4,7,list7_5311_draft_high1,1,10,1,2,11,12,13,14,3400,11400,draft,3.8624,1,33.75,5,list7_5311_draft_high1,5311,high1,
1357,run4,7,list7_802_assessment_low3,4,40,1,2,41,42,43,44,3500,11500,assessment,3.4932,3,43.44,10,list7_802_assessment_low3,802,low3,
1358,run4,7,list7_15072_rum_high1,1,10,1,2,11,12,13,14,3450,11450,rum,3.875,1,6,3,list7_15072_rum_high1,15072,high1,insensitive to alcoholism
1359,run4,7,list7_8849_incident_high3,2,20,1,2,21,22,23,24,3200,11200,incident,4.2383,3,62.43,8,list7_8849_incident_high3,8849,high3,
1360,run4,7,list7_15368_scenery_low3,4,40,1,2,41,42,43,44,3500,11500,scenery,3.5796,3,88.83,7,list7_15368_scenery_low3,15368,low3,
1361,run5,7,list7_4807_destiny_high3,2,20,1,2,21,22,23,24,3350,11350,destiny,4.3622,3,212.83,7,list6_4807_destiny_high3,4807,high3,"move this or ""density"" to another list"
1362,run5,7,list7_3039_chart_high1,1,10,1,2,11,12,13,14,3400,11400,chart,3.9767,1,42,5,list7_3039_chart_high1,3039,high1,
1363,run5,7,list7_15458_scrap_low1,3,30,1,2,31,32,33,34,3400,11400,scrap,3.6421,1,15.5,5,list7_15458_scrap_low1,15458,low1,
1364,run5,7,list7_6261_fantasy_high3,2,20,1,2,21,22,23,24,3500,11500,fantasy,4.2104,3,48.17,7,list7_6261_fantasy_high3,6261,high3,
1365,run5,7,list7_13484_possession_high3,2,20,1,2,21,22,23,24,3250,11250,possession,4.125,3,88.67,10,list7_13484_possession_high3,13484,high3,
1366,run5,7,list7_17493_tank_high1,1,10,1,2,11,12,13,14,3350,11350,tank,4.4081,1,30.33,4,list7_17493_tank_high1,17493,high1,
1367,run5,7,list7_10980_midst_low1,3,30,1,2,31,32,33,34,3350,11350,midst,3.5373,1,22.5,5,list7_10980_midst_low1,10980,low1,
1368,run5,7,list7_4291_cubicle_low3,4,40,1,2,41,42,43,44,3500,11500,cubicle,3.4124,3,42.33,7,list7_4291_cubicle_low3,4291,low3,
1369,run5,7,list7_9027_inspector_high3,2,20,1,2,21,22,23,24,3450,11450,inspector,4.343,3,55.5,9,list7_9027_inspector_high3,9027,high3,
1370,run5,7,list7_18555_unity_low3,4,40,1,2,41,42,43,44,3200,11200,unity,3.4348,3,27,5,list7_18555_unity_low3,18555,low3,
1371,run5,7,list7_2309_bun_low1,3,30,1,2,31,32,33,34,3300,11300,bun,3.4621,1,8,3,list7_2309_bun_low1,2309,low1,
1372,run5,7,list7_331_altitude_low3,4,40,1,2,41,42,43,44,3350,11350,altitude,3.5907,3,35.57,8,list7_331_altitude_low3,331,low3,
1373,run5,7,list7_15989_sigh_low1,3,30,1,2,31,32,33,34,3350,11350,sigh,3.5324,1,10.33,4,list7_15989_sigh_low1,15989,low1,
1374,run5,7,list7_4646_defender_low3,4,40,1,2,41,42,43,44,3450,11450,defender,3.4765,3,87.57,8,list7_4646_defender_low3,4646,low3,
1375,run5,7,list7_8590_hub_low1,3,30,1,2,31,32,33,34,3450,11450,hub,3.4877,1,7,3,list7_8590_hub_low1,8590,low1,
1376,run5,7,list7_6707_flop_low1,3,30,1,2,31,32,33,34,3300,11300,flop,3.3674,1,18.33,4,list7_6707_flop_low1,6707,low1,
1377,run5,7,list7_5261_dot_high1,1,10,1,2,11,12,13,14,3200,11200,dot,3.822,1,8,3,list7_5261_dot_high1,5261,high1,
1378,run5,7,list7_2198_bruise_low1,3,30,1,2,31,32,33,34,3200,11200,bruise,3.5119,1,43,6,list7_2198_bruise_low1,2198,low1,
1379,run5,7,list7_18172_trap_high1,1,10,1,2,11,12,13,14,3350,11350,trap,4.3771,1,17.67,4,list7_18172_trap_high1,18172,high1,
1380,run5,7,list7_16889_sting_high1,1,10,1,2,11,12,13,14,3250,11250,sting,3.8469,1,48.75,5,list7_16889_sting_high1,16889,high1,
1381,run5,7,list7_17841_tiara_low3,4,40,1,2,41,42,43,44,3250,11250,tiara,3.2556,3,25.5,5,list7_17841_tiara_low3,17841,low3,
1382,run5,7,list7_1330_beach_high1,1,10,1,2,11,12,13,14,3300,11300,beach,4.7526,1,55,5,list7_1330_beach_high1,1330,high1,
1383,run5,7,list7_5799_energy_high3,2,20,1,2,21,22,23,24,3300,11300,energy,4.5169,3,16.4,6,list7_5799_energy_high3,5799,high3,
1384,run5,7,list7_18473_typewriter_low3,4,40,1,2,41,42,43,44,3500,11500,typewriter,3.5013,3,48,10,list7_18473_typewriter_low3,18473,low3,
1385,run5,7,list7_19385_wolf_high1,1,10,1,2,11,12,13,14,3200,11200,wolf,4.3068,1,19.33,4,list7_19385_wolf_high1,19385,high1,
1386,run5,7,list7_4377_customer_high3,2,20,1,2,21,22,23,24,3250,11250,customer,4.1817,3,60,8,list7_4377_customer_high3,4377,high3,
1387,run5,7,list7_17618_telegraph_low3,4,40,1,2,41,42,43,44,3450,11450,telegraph,3.5171,3,33.25,9,list7_17618_telegraph_low3,17618,low3,
1388,run5,7,list7_7999_handyman_low3,4,40,1,2,41,42,43,44,3450,11450,handyman,3.265,3,42.86,8,list7_7999_handyman_low3,7999,low3,
1389,run5,7,list7_12141_oppression_low3,4,40,1,2,41,42,43,44,3200,11200,oppression,3.1783,3,92.11,10,list7_12141_oppression_low3,12141,low3,negative connotation
1390,run5,7,list7_7100_fuzz_low1,3,30,1,2,31,32,33,34,3450,11450,fuzz,3.2741,1,6,4,list7_7100_fuzz_low1,7100,low1,
1391,run5,7,list7_3301_clause_low1,3,30,1,2,31,32,33,34,3450,11450,clause,3.4502,1,40,6,list7_3301_clause_low1,3301,low1,
1392,run5,7,list7_14396_recital_low3,4,40,1,2,41,42,43,44,3500,11500,recital,3.4708,3,68.67,7,list7_14396_recital_low3,14396,low3,
1393,run5,7,list7_16473_spa_high1,1,10,1,2,11,12,13,14,3300,11300,spa,3.672,1,1.5,3,list7_16473_spa_high1,16473,high1,
1394,run5,7,list7_6632_flare_low1,3,30,1,2,31,32,33,34,3350,11350,flare,3.6263,1,51,5,list7_6632_flare_low1,6632,low1,
1395,run5,7,list7_3713_conclusion_high3,2,20,1,2,21,22,23,24,3400,11400,conclusion,3.9602,3,110,10,list7_3713_conclusion_high3,3713,high3,
1396,run5,7,list7_18339_trunk_high1,1,10,1,2,11,12,13,14,3400,11400,trunk,4.2966,1,33.5,5,list7_18339_trunk_high1,18339,high1,
1397,run5,7,list7_490_announcer_high3,2,20,1,2,21,22,23,24,3500,11500,announcer,4.0515,3,41.63,9,list7_490_announcer_high3,490,high3,
1398,run5,7,list7_17410_tab_high1,1,10,1,2,11,12,13,14,3500,11500,tab,3.7617,1,6,3,list7_17410_tab_high1,17410,high1,
1399,run5,7,list7_9113_invasion_high3,2,20,1,2,21,22,23,24,3300,11300,invasion,3.9303,3,66.14,8,list7_9113_invasion_high3,9113,high3,negative connotation
1400,run5,7,list7_4949_dimension_high3,2,20,1,2,21,22,23,24,3400,11400,dimension,3.6666,3,89.13,9,list7_4949_dimension_high3,4949,high3,
