numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	 BF_TP|f	 LEN_L|f	   N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f
16444	55830	rudiment	4	4	4	4	4	0.078431373	0.698970004	0.047687172	0.698970004	Noun	4	1	1.990804146	3	43.43	8	0	1	low	low3	4	40	1	2	41	42	43	44
16446	55835	ruff	27	27	13	10	6	0.529411765	1.447158031	0.154983309	1.146128036	Noun	27	1	2.738992173	1	11	4	6	1	low	low1	3	30	1	2	31	32	33	34
16473	55917	runabout	3	3	3	3	3	0.058823529	0.602059991	0.035765379	0.602059991	Noun	3	1	1.893894133	3	24.57	8	0	1	low	low3	4	40	1	2	41	42	43	44
16474	55920	runaways	41	41	38	33	31	0.803921569	1.62324929	0.453028135	1.591064607	Noun	41	1	2.915083433	3	25.29	8	0	1	low	low3	4	40	1	2	41	42	43	44
16476	55928	rungs	6	6	6	6	6	0.117647059	0.84509804	0.071530758	0.84509804	Noun	6	1	2.136932182	1	27	5	2	1	low	low1	3	30	1	2	31	32	33	34
16522	56063	sacrament	28	28	26	24	23	0.549019608	1.462397998	0.309966619	1.431363764	Noun	28	1	2.75423214	3	56.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
16530	56086	sacs	12	12	11	11	10	0.235294118	1.113943352	0.131139723	1.079181246	Noun	12	1	2.405777494	1	17	4	6	1	low	low1	3	30	1	2	31	32	33	34
16544	56133	safes	22	22	15	22	15	0.431372549	1.361727836	0.178826896	1.204119983	Noun	22	1	2.653561978	1	68.25	5	5	1	low	low1	3	30	1	2	31	32	33	34
16575	56221	sales	648	648	447	585	407	12.70588235	2.812244697	5.329041488	2.651278014	Noun	645	1	4.104078839	1	84.75	5	12	1	high	high1	1	10	1	2	11	12	13	14
16594	56281	salts	73	73	53	71	52	1.431372549	1.86923172	0.631855031	1.73239376	Noun	74	1	3.161065862	1	55.75	5	3	1	low	low1	3	30	1	2	31	32	33	34
16643	56418	sandwiches	490	490	331	456	313	9.607843137	2.691081492	3.946113495	2.521138084	Noun	490	1	3.982915634	3	58.78	10	1	1	high	high3	2	20	1	2	21	22	23	24
16685	56558	satire	33	33	22	31	22	0.647058824	1.531478917	0.262279447	1.361727836	Noun	33	1	2.823313059	3	47.4	6	0	1	low	low3	4	40	1	2	41	42	43	44
16706	56620	sausages	130	130	83	106	77	2.549019608	2.117271296	0.989508822	1.924279286	Noun	130	1	3.409105438	3	90.43	8	0	1	low	low3	4	40	1	2	41	42	43	44
16712	56637	savannas	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	3	26.14	8	0	1	low	low3	4	40	1	2	41	42	43	44
16730	56688	saxophone	86	86	44	74	40	1.68627451	1.939519253	0.524558894	1.653212514	Noun	86	1	3.231353395	3	29.75	9	0	1	low	low3	4	40	1	2	41	42	43	44
16735	56712	scabs	16	16	14	13	12	0.31372549	1.230448921	0.166905103	1.176091259	Noun	16	1	2.522283064	1	18.25	5	4	1	low	low1	3	30	1	2	31	32	33	34
16778	56864	scavenger	44	44	28	39	27	0.862745098	1.653212514	0.333810205	1.462397998	Noun	44	1	2.945046656	3	48.88	9	1	1	low	low3	4	40	1	2	41	42	43	44
16784	56871	sceneries	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	3	115.25	9	0	1	low	low3	4	40	1	2	41	42	43	44
16793	56893	scheduler	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	3	40.63	9	2	1	low	low3	4	40	1	2	41	42	43	44
16838	57021	sciences	36	36	35	23	22	0.705882353	1.568201724	0.417262756	1.556302501	Noun	36	1	2.860035866	3	100	8	0	1	low	low3	4	40	1	2	41	42	43	44
16851	57058	scones	40	40	29	37	27	0.784313725	1.612783857	0.345731998	1.477121255	Noun	40	1	2.904617999	1	99.8	6	3	1	low	low1	3	30	1	2	31	32	33	34
16864	57098	scorn	59	59	43	56	41	1.156862745	1.77815125	0.512637101	1.643452676	Noun	59	1	3.069985393	1	21.75	5	4	1	low	low1	3	30	1	2	31	32	33	34
16873	57128	scourge	67	67	50	48	39	1.31372549	1.832508913	0.596089652	1.707570176	Noun	67	1	3.124343055	1	35.17	7	0	1	low	low1	3	30	1	2	31	32	33	34
16901	57242	scribe	13	13	8	11	7	0.254901961	1.146128036	0.095374344	0.954242509	Noun	13	1	2.437962178	1	28.2	6	0	1	low	low1	3	30	1	2	31	32	33	34
16923	57319	scrutiny	58	58	53	57	53	1.137254902	1.770852012	0.631855031	1.73239376	Noun	58	1	3.062686154	3	175.71	8	0	1	low	low3	4	40	1	2	41	42	43	44
16948	57405	seafarer	3	3	3	3	3	0.058823529	0.602059991	0.035765379	0.602059991	Noun	3	1	1.893894133	3	88.71	8	0	1	low	low3	4	40	1	2	41	42	43	44
16973	57459	seas	223	223	174	188	150	4.37254902	2.350248018	2.074391989	2.243038049	Noun	223	1	3.64208216	1	30.33	4	9	1	low	low1	3	30	1	2	31	32	33	34
16978	57475	seasonings	6	6	6	5	5	0.117647059	0.84509804	0.071530758	0.84509804	Noun	6	1	2.136932182	3	28.11	10	0	1	low	low3	4	40	1	2	41	42	43	44
16982	57487	seawater	23	23	17	20	17	0.450980392	1.380211242	0.202670482	1.255272505	Noun	23	1	2.672045384	3	98.86	8	0	1	low	low3	4	40	1	2	41	42	43	44
16996	57531	secretion	13	13	12	13	12	0.254901961	1.146128036	0.143061516	1.113943352	Noun	13	1	2.437962178	3	112.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
17014	57577	sediment	21	21	12	21	12	0.411764706	1.342422681	0.143061516	1.113943352	Noun	21	1	2.634256823	3	56.29	8	1	1	low	low3	4	40	1	2	41	42	43	44
17050	57714	selfs	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	1	21.25	5	2	1	low	low1	3	30	1	2	31	32	33	34
17054	57728	selves	62	62	52	61	51	1.215686275	1.799340549	0.619933238	1.72427587	Noun	62	1	3.091174692	1	110	6	2	1	low	low1	3	30	1	2	31	32	33	34
17055	57731	semantics	39	39	37	24	23	0.764705882	1.602059991	0.441106342	1.579783597	Noun	39	1	2.893894133	3	73.38	9	0	1	low	low3	4	40	1	2	41	42	43	44
17131	57942	sequences	40	40	29	40	29	0.784313725	1.612783857	0.345731998	1.477121255	Noun	40	1	2.904617999	3	73.13	9	0	1	low	low3	4	40	1	2	41	42	43	44
17132	57947	sequester	4	4	3	4	3	0.078431373	0.698970004	0.035765379	0.602059991	Noun	4	1	1.990804146	3	71.5	9	0	1	low	low3	4	40	1	2	41	42	43	44
17175	58048	serviceman	8	8	7	8	7	0.156862745	0.954242509	0.083452551	0.903089987	Noun	8	1	2.246076652	3	25.67	10	1	1	low	low3	4	40	1	2	41	42	43	44
17177	58050	services	1053	1053	793	732	608	20.64705882	3.022840611	9.453981879	2.899820502	Noun	1056	1	4.314674753	3	108.57	8	1	1	high	high3	2	20	1	2	21	22	23	24
17236	58272	shank	69	69	42	53	38	1.352941176	1.84509804	0.500715308	1.633468456	Noun	69	1	3.136932182	1	42	5	5	1	low	low1	3	30	1	2	31	32	33	34
17243	58294	shard	37	37	11	36	10	0.725490196	1.579783597	0.131139723	1.079181246	Noun	37	1	2.871617739	1	43.25	5	5	1	low	low1	3	30	1	2	31	32	33	34
17247	58310	sharks	375	375	173	292	154	7.352941176	2.575187845	2.062470196	2.240549248	Noun	373	1	3.867021987	1	53.6	6	5	1	high	high1	1	10	1	2	11	12	13	14
17255	58351	shawl	70	70	45	69	44	1.37254902	1.851258349	0.536480687	1.662757832	Noun	70	1	3.143092491	1	29	5	1	1	low	low1	3	30	1	2	31	32	33	34
17258	58367	shears	48	48	34	44	33	0.941176471	1.69019608	0.405340963	1.544068044	Noun	48	1	2.982030222	1	66	6	3	1	low	low1	3	30	1	2	31	32	33	34
17324	58579	shirt	2365	2365	1400	2330	1383	46.37254902	3.37401474	16.69051025	3.146438135	Noun	2363	1	4.665848882	1	36.5	5	4	1	high	high1	1	10	1	2	11	12	13	14
17340	58648	shoemakers	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	2	1	1.592864138	3	32.33	10	0	1	low	low3	4	40	1	2	41	42	43	44
17356	58687	shopkeeper	20	20	18	20	18	0.392156863	1.322219295	0.214592275	1.278753601	Noun	20	1	2.614053437	3	20.67	10	0	1	low	low3	4	40	1	2	41	42	43	44
17363	58715	shortages	23	23	16	20	15	0.450980392	1.380211242	0.190748689	1.230448921	Noun	23	1	2.672045384	3	72.5	9	0	1	low	low3	4	40	1	2	41	42	43	44
17371	58747	shorts	480	480	356	460	347	9.411764706	2.682145076	4.244158321	2.552668216	Noun	480	1	3.973979219	1	65.8	6	7	1	high	high1	1	10	1	2	11	12	13	14
17374	58759	shots	1447	1447	951	1357	913	28.37254902	3.160768562	11.33762518	2.978636948	Noun	1448	1	4.452602704	1	61.75	5	7	1	high	high1	1	10	1	2	11	12	13	14
17386	58799	showcases	2	2	2	2	2	0.039215686	0.477121255	0.023843586	0.477121255	Noun	2	1	1.768955397	3	69.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
17387	58800	showcasing	4	4	4	4	4	0.078431373	0.698970004	0.047687172	0.698970004	Noun	4	1	1.990804146	3	131.67	10	0	1	low	low3	4	40	1	2	41	42	43	44
17407	58854	shrift	4	4	3	4	3	0.078431373	0.698970004	0.035765379	0.602059991	Noun	4	1	1.990804146	1	41	6	1	1	low	low1	3	30	1	2	31	32	33	34
17414	58868	shrines	12	12	10	11	9	0.235294118	1.113943352	0.11921793	1.041392685	Noun	12	1	2.405777494	1	129.17	7	1	1	low	low1	3	30	1	2	31	32	33	34
17418	58887	shrub	14	14	13	14	13	0.274509804	1.176091259	0.154983309	1.146128036	Noun	14	1	2.467925401	1	19.75	5	2	1	low	low1	3	30	1	2	31	32	33	34
17429	58941	shuttering	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	3	151.89	10	3	1	low	low3	4	40	1	2	41	42	43	44
17476	59067	sienna	9	9	9	6	6	0.176470588	1	0.107296137	1	Noun	9	1	2.291834142	3	22	6	0	1	low	low3	4	40	1	2	41	42	43	44
17507	59167	silks	28	28	23	26	22	0.549019608	1.462397998	0.27420124	1.380211242	Noun	28	1	2.75423214	1	43.25	5	6	1	low	low1	3	30	1	2	31	32	33	34
17511	59176	silliness	21	21	19	20	18	0.411764706	1.342422681	0.226514068	1.301029996	Noun	21	1	2.634256823	3	86.25	9	0	1	low	low3	4	40	1	2	41	42	43	44
17550	59330	sinuses	42	42	34	41	34	0.823529412	1.633468456	0.405340963	1.544068044	Noun	41	1	2.925302598	3	120.33	7	0	1	low	low3	4	40	1	2	41	42	43	44
17555	59350	sires	1	1	1	0	0	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	1	83.25	5	11	1	low	low1	3	30	1	2	31	32	33	34
17602	59504	skies	382	382	282	361	269	7.490196078	2.583198774	3.361945637	2.451786436	Noun	380	1	3.875032916	1	68.25	5	7	1	high	high1	1	10	1	2	11	12	13	14
17619	59565	skirmishes	10	10	10	8	8	0.196078431	1.041392685	0.11921793	1.041392685	Noun	10	1	2.333226827	3	51.11	10	0	1	low	low3	4	40	1	2	41	42	43	44
17621	59575	skits	5	5	5	5	5	0.098039216	0.77815125	0.059608965	0.77815125	Noun	5	1	2.069985393	1	45.5	5	8	1	low	low1	3	30	1	2	31	32	33	34
17628	59603	skunks	25	25	21	21	18	0.490196078	1.414973348	0.250357654	1.342422681	Noun	25	1	2.70680749	1	26	6	0	1	low	low1	3	30	1	2	31	32	33	34
17635	59624	skyrockets	6	6	6	3	3	0.117647059	0.84509804	0.071530758	0.84509804	Noun	6	1	2.136932182	3	20.78	10	0	1	low	low3	4	40	1	2	41	42	43	44
17637	59630	skywriter	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	3	60.38	9	0	1	low	low3	4	40	1	2	41	42	43	44
17642	59648	slacks	56	56	42	53	41	1.098039216	1.755874856	0.500715308	1.633468456	Noun	56	1	3.047708998	1	48.2	6	5	1	low	low1	3	30	1	2	31	32	33	34
17647	59678	slang	71	71	55	65	52	1.392156863	1.857332496	0.655698617	1.748188027	Noun	71	1	3.149166639	1	46.75	5	4	1	low	low1	3	30	1	2	31	32	33	34
17665	59782	sleepiness	3	3	3	2	2	0.058823529	0.602059991	0.035765379	0.602059991	Noun	3	1	1.893894133	3	44.11	10	0	1	low	low3	4	40	1	2	41	42	43	44
17666	59787	sleepovers	25	25	22	23	21	0.490196078	1.414973348	0.262279447	1.361727836	Noun	25	1	2.70680749	3	30.11	10	0	1	low	low3	4	40	1	2	41	42	43	44
17679	59832	slicks	3	3	3	2	2	0.058823529	0.602059991	0.035765379	0.602059991	Noun	3	1	1.893894133	1	40.4	6	5	1	low	low1	3	30	1	2	31	32	33	34
17704	59942	sloppiness	7	7	7	5	5	0.137254902	0.903089987	0.083452551	0.903089987	Noun	7	1	2.194924129	3	43.33	10	0	1	low	low3	4	40	1	2	41	42	43	44
17765	60235	snails	113	113	43	79	34	2.215686275	2.056904851	0.512637101	1.643452676	Noun	113	1	3.348738993	1	37	6	1	1	low	low1	3	30	1	2	31	32	33	34
17774	60268	snares	9	9	8	9	8	0.176470588	1	0.095374344	0.954242509	Noun	9	1	2.291834142	1	105	6	8	1	low	low1	3	30	1	2	31	32	33	34
17836	60547	socialists	9	9	8	8	7	0.176470588	1	0.095374344	0.954242509	Noun	9	1	2.291834142	3	32.56	10	0	1	low	low3	4	40	1	2	41	42	43	44
17837	60549	socialites	5	5	4	5	4	0.098039216	0.77815125	0.047687172	0.698970004	Noun	5	1	2.069985393	3	72.89	10	0	1	low	low3	4	40	1	2	41	42	43	44
17883	60682	soles	47	47	40	46	39	0.921568627	1.681241237	0.476871722	1.612783857	Noun	47	1	2.97307538	1	82.25	5	9	1	low	low1	3	30	1	2	31	32	33	34
17894	60717	soloist	10	10	9	10	9	0.196078431	1.041392685	0.107296137	1	Noun	10	1	2.333226827	3	50.5	7	0	1	low	low3	4	40	1	2	41	42	43	44
17900	60730	solvency	4	4	4	4	4	0.078431373	0.698970004	0.047687172	0.698970004	Noun	4	1	1.990804146	3	46.57	8	0	1	low	low3	4	40	1	2	41	42	43	44
17914	60781	sonatas	4	4	3	3	3	0.078431373	0.698970004	0.035765379	0.602059991	Noun	4	1	1.990804146	3	44.67	7	0	1	low	low3	4	40	1	2	41	42	43	44
17923	60807	sons	921	921	615	803	557	18.05882353	2.964730921	7.331902718	2.789580712	Noun	927	1	4.256565063	1	30	4	11	1	high	high1	1	10	1	2	11	12	13	14
17925	60821	soot	55	55	35	44	31	1.078431373	1.748188027	0.417262756	1.556302501	Noun	55	1	3.040022169	1	33	4	16	1	low	low1	3	30	1	2	31	32	33	34
17931	60855	sopranos	14	14	9	4	3	0.274509804	1.176091259	0.107296137	1	Noun	14	1	2.467925401	3	26.71	8	0	1	low	low3	4	40	1	2	41	42	43	44
17937	60866	sorcery	33	33	22	30	21	0.647058824	1.531478917	0.262279447	1.361727836	Noun	33	1	2.823313059	3	100.83	7	0	1	low	low3	4	40	1	2	41	42	43	44
17942	60877	sores	60	60	41	40	39	1.176470588	1.785329835	0.488793515	1.62324929	Noun	59	1	3.077163977	1	90.25	5	6	1	low	low1	3	30	1	2	31	32	33	34
18010	61052	spaghetti	302	302	194	250	175	5.921568627	2.481442629	2.312827849	2.290034611	Noun	304	1	3.773276771	3	21.88	9	0	1	high	high3	2	20	1	2	21	22	23	24
18011	61058	spam	59	59	41	16	7	1.156862745	1.77815125	0.488793515	1.62324929	Noun	59	1	3.069985393	1	11	4	7	1	low	low1	3	30	1	2	31	32	33	34
18027	61124	spas	10	10	10	10	10	0.196078431	1.041392685	0.11921793	1.041392685	Noun	10	1	2.333226827	1	8	4	4	1	low	low1	3	30	1	2	31	32	33	34
18032	61141	spatulas	13	13	6	13	6	0.254901961	1.146128036	0.071530758	0.84509804	Noun	13	1	2.437962178	1	34	8	0	1	low	low1	3	30	1	2	31	32	33	34
18043	61204	specifics	96	96	90	94	88	1.882352941	1.986771734	1.072961373	1.959041392	Noun	96	1	3.278605876	3	33.13	9	1	1	low	low3	4	40	1	2	41	42	43	44
18050	61227	spectator	46	46	39	36	32	0.901960784	1.672097858	0.464949928	1.602059991	Noun	46	1	2.963932	3	50.25	9	0	1	low	low3	4	40	1	2	41	42	43	44
18074	61343	sphinx	52	52	31	18	15	1.019607843	1.72427587	0.369575584	1.505149978	Noun	52	1	3.016110012	1	63.6	6	0	1	low	low1	3	30	1	2	31	32	33	34
18132	61522	splints	14	14	12	14	12	0.274509804	1.176091259	0.143061516	1.113943352	Noun	14	1	2.467925401	1	64.17	7	1	1	low	low1	3	30	1	2	31	32	33	34
18149	61608	spore	7	7	6	7	6	0.137254902	0.903089987	0.071530758	0.84509804	Noun	7	1	2.194924129	1	32.75	5	9	1	low	low1	3	30	1	2	31	32	33	34
18171	61708	sprite	33	33	27	9	9	0.647058824	1.531478917	0.321888412	1.447158031	Noun	33	1	2.823313059	1	50.8	6	0	1	low	low1	3	30	1	2	31	32	33	34
18190	61782	squalls	3	3	3	2	2	0.058823529	0.602059991	0.035765379	0.602059991	Noun	3	1	1.893894133	1	33.17	7	0	1	low	low1	3	30	1	2	31	32	33	34
18238	61995	staircases	12	12	11	12	11	0.235294118	1.113943352	0.131139723	1.079181246	Noun	12	1	2.405777494	3	57.44	10	0	1	low	low3	4	40	1	2	41	42	43	44
18250	62039	stamina	81	81	72	78	69	1.588235294	1.913813852	0.858369099	1.86332286	Noun	81	1	3.205647995	3	173.33	7	0	1	low	low3	4	40	1	2	41	42	43	44
18280	62122	stargazer	2	2	2	2	2	0.039215686	0.477121255	0.023843586	0.477121255	Noun	2	1	1.768955397	3	44.5	9	0	1	low	low3	4	40	1	2	41	42	43	44
18302	62198	statistic	31	31	28	30	27	0.607843137	1.505149978	0.333810205	1.462397998	Noun	31	1	2.79698412	3	58	9	0	1	low	low3	4	40	1	2	41	42	43	44
18316	62232	stead	54	54	44	44	40	1.058823529	1.740362689	0.524558894	1.653212514	Noun	55	1	3.032196832	1	37.25	5	4	1	low	low1	3	30	1	2	31	32	33	34
18317	62240	steadiness	3	3	3	3	3	0.058823529	0.602059991	0.035765379	0.602059991	Noun	3	1	1.893894133	3	51.22	10	0	1	low	low3	4	40	1	2	41	42	43	44
18318	62246	steaks	204	204	145	184	137	4	2.311753861	1.72865999	2.164352856	Noun	204	1	3.603588003	1	52.6	6	2	1	low	low1	3	30	1	2	31	32	33	34
18363	62438	stews	7	7	7	7	7	0.137254902	0.903089987	0.083452551	0.903089987	Noun	7	1	2.194924129	1	28.5	5	2	1	low	low1	3	30	1	2	31	32	33	34
18373	62466	stiffener	4	4	4	4	4	0.078431373	0.698970004	0.047687172	0.698970004	Noun	3	1	1.990804146	3	54.13	9	1	1	low	low3	4	40	1	2	41	42	43	44
18376	62475	stiffs	48	48	46	46	45	0.941176471	1.69019608	0.54840248	1.672097858	Noun	48	1	2.982030222	1	31.2	6	3	1	low	low1	3	30	1	2	31	32	33	34
18380	62491	stiletto	17	17	15	14	14	0.333333333	1.255272505	0.178826896	1.204119983	Noun	17	1	2.547106647	3	38.71	8	0	1	low	low3	4	40	1	2	41	42	43	44
18387	62518	stimuli	39	39	38	39	38	0.764705882	1.602059991	0.453028135	1.591064607	Noun	39	1	2.893894133	3	33.33	7	0	1	low	low3	4	40	1	2	41	42	43	44
18388	62519	stimulus	26	26	22	26	22	0.509803922	1.431363764	0.262279447	1.361727836	Noun	26	1	2.723197906	3	38.86	8	0	1	low	low3	4	40	1	2	41	42	43	44
18444	62709	stores	485	485	370	460	363	9.509803922	2.686636269	4.411063424	2.56937391	Noun	486	1	3.978470411	1	120.2	6	12	1	high	high1	1	10	1	2	11	12	13	14
18449	62722	storminess	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	3	49.56	10	0	1	low	low3	4	40	1	2	41	42	43	44
18450	62727	storyboard	11	11	8	11	8	0.215686275	1.079181246	0.095374344	0.954242509	Noun	11	1	2.371015388	3	18	10	0	1	low	low3	4	40	1	2	41	42	43	44
18451	62729	storybook	27	27	24	26	23	0.529411765	1.447158031	0.286123033	1.397940009	Noun	27	1	2.738992173	3	25.38	9	0	1	low	low3	4	40	1	2	41	42	43	44
18453	62731	storyline	7	7	6	7	6	0.137254902	0.903089987	0.071530758	0.84509804	Noun	7	1	2.194924129	3	134.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
18459	62750	stoves	12	12	12	12	12	0.235294118	1.113943352	0.143061516	1.113943352	Noun	12	1	2.405777494	1	114.2	6	5	1	low	low1	3	30	1	2	31	32	33	34
18460	62753	stowaways	25	25	14	20	14	0.490196078	1.414973348	0.166905103	1.176091259	Noun	25	1	2.70680749	3	19.75	9	0	1	low	low3	4	40	1	2	41	42	43	44
18467	62799	straights	26	26	13	24	12	0.509803922	1.431363764	0.154983309	1.146128036	Noun	26	1	2.723197906	1	43.88	9	0	1	low	low1	3	30	1	2	31	32	33	34
18469	62805	strait	9	9	8	4	3	0.176470588	1	0.095374344	0.954242509	Noun	9	1	2.291834142	1	48.2	6	1	1	low	low1	3	30	1	2	31	32	33	34
18478	62844	strategist	21	21	15	19	14	0.411764706	1.342422681	0.178826896	1.204119983	Noun	21	1	2.634256823	3	38.78	10	0	1	low	low3	4	40	1	2	41	42	43	44
18483	62860	straws	107	107	79	104	78	2.098039216	2.033423755	0.94182165	1.903089987	Noun	107	1	3.325257898	1	40.6	6	2	1	low	low1	3	30	1	2	31	32	33	34
18493	62895	streets	1611	1611	1060	1578	1037	31.58823529	3.207365037	12.63710062	3.025715384	Noun	1604	1	4.49919918	1	78.5	7	0	1	high	high1	1	10	1	2	11	12	13	14
18546	63111	studs	50	50	39	47	37	0.980392157	1.707570176	0.464949928	1.602059991	Noun	50	1	2.999404318	1	40.5	5	3	1	low	low1	3	30	1	2	31	32	33	34
18556	63152	stunts	98	98	81	96	79	1.921568627	1.995635195	0.965665236	1.913813852	Noun	96	1	3.287469337	1	66.8	6	1	1	low	low1	3	30	1	2	31	32	33	34
18584	63250	subculture	6	6	6	6	6	0.117647059	0.84509804	0.071530758	0.84509804	Noun	6	1	2.136932182	3	25.89	10	0	1	low	low3	4	40	1	2	41	42	43	44
18597	63328	submarines	88	88	50	82	48	1.725490196	1.949390007	0.596089652	1.707570176	Noun	88	1	3.241224149	3	72.78	10	0	1	low	low3	4	40	1	2	41	42	43	44
18599	63338	submersion	4	4	4	3	3	0.078431373	0.698970004	0.047687172	0.698970004	Noun	3	1	1.990804146	3	92	10	1	1	low	low3	4	40	1	2	41	42	43	44
18600	63339	submission	55	55	47	52	46	1.078431373	1.748188027	0.560324273	1.681241237	Noun	55	1	3.040022169	3	88.67	10	0	1	low	low3	4	40	1	2	41	42	43	44
18611	63376	subs	153	153	126	83	62	3	2.187520721	1.502145923	2.103803721	Noun	145	1	3.479354863	1	15.67	4	9	1	low	low1	3	30	1	2	31	32	33	34
18612	63380	subscriber	21	21	15	21	15	0.411764706	1.342422681	0.178826896	1.204119983	Noun	21	1	2.634256823	3	35.78	10	1	1	low	low3	4	40	1	2	41	42	43	44
18617	63406	subsidy	5	5	5	4	4	0.098039216	0.77815125	0.059608965	0.77815125	Noun	5	1	2.069985393	3	36.83	7	1	1	low	low3	4	40	1	2	41	42	43	44
18621	63416	substances	72	72	56	71	55	1.411764706	1.86332286	0.66762041	1.755874856	Noun	72	1	3.155157002	3	71.44	10	0	1	low	low3	4	40	1	2	41	42	43	44
18639	63494	successes	44	44	42	44	42	0.862745098	1.653212514	0.500715308	1.633468456	Noun	44	1	2.945046656	3	88	9	0	1	low	low3	4	40	1	2	41	42	43	44
18677	63626	suitcases	93	93	75	90	73	1.823529412	1.973127854	0.894134478	1.880813592	Noun	93	1	3.264961996	3	75.5	9	0	1	low	low3	4	40	1	2	41	42	43	44
18679	63630	suites	84	84	54	78	49	1.647058824	1.929418926	0.643776824	1.740362689	Noun	84	1	3.221253068	1	126.6	6	1	1	low	low1	3	30	1	2	31	32	33	34
18701	63690	summation	33	33	25	32	24	0.647058824	1.531478917	0.298044826	1.414973348	Noun	33	1	2.823313059	3	114.38	9	0	1	low	low3	4	40	1	2	41	42	43	44
18703	63699	summertime	61	61	50	47	41	1.196078431	1.792391689	0.596089652	1.707570176	Noun	61	1	3.084225832	3	77.11	10	0	1	low	low3	4	40	1	2	41	42	43	44
18729	63762	sunglasses	201	201	136	185	129	3.941176471	2.305351369	1.621363853	2.136720567	Noun	200	1	3.597185512	3	65.11	10	0	1	low	low3	4	40	1	2	41	42	43	44
18735	63781	suns	48	48	31	34	25	0.941176471	1.69019608	0.369575584	1.505149978	Noun	49	1	2.982030222	1	26.33	4	14	1	low	low1	3	30	1	2	31	32	33	34
18762	63910	superstore	22	22	3	3	1	0.431372549	1.361727836	0.035765379	0.602059991	Noun	22	1	2.653561978	3	54.11	10	0	1	low	low3	4	40	1	2	41	42	43	44
18774	63970	supporter	37	37	32	36	31	0.725490196	1.579783597	0.381497377	1.51851394	Noun	37	1	2.871617739	3	72.38	9	1	1	low	low3	4	40	1	2	41	42	43	44
18777	63994	suppressor	9	9	3	8	3	0.176470588	1	0.035765379	0.602059991	Noun	9	1	2.291834142	3	32.67	10	0	1	low	low3	4	40	1	2	41	42	43	44
18798	64076	surpluses	3	3	3	2	2	0.058823529	0.602059991	0.035765379	0.602059991	Noun	3	1	1.893894133	3	78.63	9	0	1	low	low3	4	40	1	2	41	42	43	44
18807	64116	surveyor	13	13	12	12	11	0.254901961	1.146128036	0.143061516	1.113943352	Noun	13	1	2.437962178	3	34	8	1	1	low	low3	4	40	1	2	41	42	43	44
18814	64145	suspender	2	2	2	1	1	0.039215686	0.477121255	0.023843586	0.477121255	Noun	2	1	1.768955397	3	61.13	9	1	1	low	low3	4	40	1	2	41	42	43	44
18821	64170	sustenance	29	29	26	27	24	0.568627451	1.477121255	0.309966619	1.431363764	Noun	28	1	2.768955397	3	64.89	10	0	1	low	low3	4	40	1	2	41	42	43	44
18841	64226	swamps	45	45	34	38	29	0.882352941	1.662757832	0.405340963	1.544068044	Noun	45	1	2.954591974	1	21	6	2	1	low	low1	3	30	1	2	31	32	33	34
18842	64237	swans	65	65	36	59	33	1.274509804	1.819543936	0.429184549	1.568201724	Noun	65	1	3.111378078	1	38.75	5	4	1	low	low1	3	30	1	2	31	32	33	34
18869	64315	sweetener	14	14	11	11	10	0.274509804	1.176091259	0.131139723	1.079181246	Noun	14	1	2.467925401	3	52	9	1	1	low	low3	4	40	1	2	41	42	43	44
18878	64358	swifts	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	1	38.8	6	1	1	low	low1	3	30	1	2	31	32	33	34
18908	64479	syllable	42	42	35	42	35	0.823529412	1.633468456	0.417262756	1.556302501	Noun	42	1	2.925302598	3	45.86	8	0	1	low	low3	4	40	1	2	41	42	43	44
18910	64481	syllabus	28	28	16	18	15	0.549019608	1.462397998	0.190748689	1.230448921	Noun	28	1	2.75423214	3	32.14	8	0	1	low	low3	4	40	1	2	41	42	43	44
